CowID,Lact,Cow Sold,Herd Sold,Cow Shortloss,Herd Shortloss,Cow Longloss,Herd Longloss,Cow Failure,Herd Failure,Cow Recurred,Herd Recurred,Cow Quality
N10812722,4,90.0,56,82.0,55,95.0,60,48.0,49,35.0,53,5
N10812722,5,94.0,56,82.0,55,95.0,60,18.0,49,60.0,53,5
N10812722,5,94.0,56,87.0,55,95.0,60,24.0,49,51.0,53,5
N10812723,3,43.0,56,37.0,55,34.0,60,54.0,49,59.0,53,3
N10812723,5,79.0,56,61.0,55,67.0,60,55.0,49,38.0,53,4
N10812725,3,35.0,56,44.0,55,39.0,60,49.0,49,61.0,53,3
N10812725,3,17.0,56,45.0,55,41.0,60,54.0,49,67.0,53,3
N10812725,4,65.0,56,61.0,55,64.0,60,59.0,49,72.0,53,4
N10812725,4,69.0,56,72.0,55,72.0,60,60.0,49,75.0,53,4
N10812725,4,26.0,56,58.0,55,53.0,60,58.0,49,62.0,53,3
N10812725,5,75.0,56,70.0,55,79.0,60,57.0,49,73.0,53,4
N10812725,5,32.0,56,58.0,55,66.0,60,28.0,49,59.0,53,3
N10812725,6,76.0,56,71.0,55,79.0,60,54.0,49,72.0,53,4
N10812725,7,90.0,56,75.0,55,89.0,60,36.0,49,57.0,53,4
N10812726,3,19.0,56,32.0,55,32.0,60,45.0,49,51.0,53,3
N10812726,4,64.0,56,66.0,55,67.0,60,55.0,49,70.0,53,3
N10812726,6,50.0,56,59.0,55,75.0,60,57.0,49,61.0,53,4
N10812728,2,17.0,56,25.0,55,27.0,60,45.0,49,38.0,53,2
N10812728,3,65.0,56,59.0,55,64.0,60,43.0,49,62.0,53,3
N10812728,4,64.0,56,53.0,55,64.0,60,44.0,49,67.0,53,3
N10812728,4,18.0,56,48.0,55,66.0,60,53.0,49,40.0,53,3
N10812728,5,80.0,56,71.0,55,80.0,60,54.0,49,72.0,53,4
N10812728,6,87.0,56,84.0,55,92.0,60,41.0,49,70.0,53,5
N10817622,3,59.0,56,58.0,55,59.0,60,50.0,49,66.0,53,3
N10817622,3,67.0,56,71.0,55,74.0,60,48.0,49,70.0,53,4
N10817622,3,27.0,56,60.0,55,58.0,60,57.0,49,71.0,53,4
N10817622,3,25.0,56,65.0,55,64.0,60,57.0,49,71.0,53,4
N10817622,3,27.0,56,66.0,55,62.0,60,59.0,49,68.0,53,3
N10826510,4,51.0,56,52.0,55,48.0,60,57.0,49,61.0,53,3
N10826515,2,43.0,56,36.0,55,30.0,60,46.0,49,40.0,53,2
N10826515,2,48.0,56,39.0,55,30.0,60,54.0,49,43.0,53,2
N10826515,2,56.0,56,52.0,55,51.0,60,34.0,49,55.0,53,3
N10826515,2,64.0,56,60.0,55,58.0,60,44.0,49,57.0,53,3
N10826515,2,31.0,56,25.0,55,41.0,60,50.0,49,61.0,53,3
N10831635,1,60.0,56,57.0,55,59.0,60,22.0,49,36.0,53,3
N10831670,5,59.0,56,56.0,55,69.0,60,60.0,49,55.0,53,3
N11840674,3,46.0,56,51.0,55,47.0,60,55.0,49,63.0,53,3
N11840674,4,84.0,56,69.0,55,87.0,60,51.0,49,71.0,53,4
N11840674,4,84.0,56,69.0,55,87.0,60,51.0,49,71.0,53,4
N11840674,4,55.0,56,61.0,55,78.0,60,48.0,49,56.0,53,4
N11840674,4,53.0,56,44.0,55,81.0,60,40.0,49,55.0,53,4
N11840674,5,93.0,56,82.0,55,94.0,60,59.0,49,67.0,53,5
N11840675,5,56.0,56,51.0,55,52.0,60,33.0,49,53.0,53,3
N11840675,5,65.0,56,66.0,55,68.0,60,51.0,49,66.0,53,3
N11840675,5,79.0,56,75.0,55,74.0,60,45.0,49,73.0,53,4
N11840675,5,82.0,56,80.0,55,83.0,60,58.0,49,64.0,53,4
N11840675,5,81.0,56,81.0,55,86.0,60,45.0,49,64.0,53,4
N11840675,5,82.0,56,83.0,55,88.0,60,40.0,49,60.0,53,4
N11844280,1,60.0,56,57.0,55,59.0,60,34.0,49,37.0,53,3
N11844282,6,24.0,56,43.0,55,54.0,60,56.0,49,33.0,53,3
N11844282,7,71.0,56,63.0,55,69.0,60,38.0,49,54.0,53,4
N11844283,4,20.0,56,42.0,55,56.0,60,46.0,49,32.0,53,3
N11844283,4,19.0,56,42.0,55,56.0,60,46.0,49,32.0,53,3
N11844283,5,23.0,56,52.0,55,57.0,60,51.0,49,47.0,53,3
N11844283,6,72.0,56,74.0,55,75.0,60,50.0,49,71.0,53,4
N11844283,6,78.0,56,78.0,55,80.0,60,51.0,49,70.0,53,4
N11844283,6,84.0,56,82.0,55,84.0,60,36.0,49,47.0,53,4
N11850182,5,56.0,56,53.0,55,60.0,60,55.0,49,59.0,53,3
N11850182,7,77.0,56,57.0,55,66.0,60,32.0,49,32.0,53,4
N11850182,7,82.0,56,73.0,55,75.0,60,39.0,49,39.0,53,4
N11850182,7,86.0,56,77.0,55,81.0,60,23.0,49,47.0,53,4
N11850184,3,46.0,56,51.0,55,44.0,60,54.0,49,62.0,53,3
N11850184,3,51.0,56,64.0,55,60.0,60,56.0,49,65.0,53,3
N11850184,3,21.0,56,53.0,55,45.0,60,56.0,49,67.0,53,3
N11850185,3,15.0,56,29.0,55,27.0,60,58.0,49,37.0,53,2
N11850185,4,57.0,56,49.0,55,49.0,60,56.0,49,65.0,53,3
N11850186,2,42.0,56,37.0,55,33.0,60,56.0,49,49.0,53,2
N11850186,3,47.0,56,56.0,55,59.0,60,53.0,49,64.0,53,3
N11850186,3,23.0,56,57.0,55,52.0,60,58.0,49,59.0,53,3
N11850188,3,20.0,56,44.0,55,48.0,60,56.0,49,59.0,53,3
N11850188,3,22.0,56,54.0,55,53.0,60,47.0,49,62.0,53,3
N11850189,4,11.0,56,24.0,55,34.0,60,31.0,49,8.0,53,2
N11850189,4,76.0,56,64.0,55,65.0,60,47.0,49,40.0,53,4
N11850196,2,44.0,56,44.0,55,33.0,60,50.0,49,57.0,53,3
N11850196,2,65.0,56,66.0,55,66.0,60,50.0,49,45.0,53,3
N11850198,3,41.0,56,44.0,55,36.0,60,44.0,49,65.0,53,3
N11850199,2,24.0,56,44.0,55,51.0,60,51.0,49,65.0,53,3
N11850199,4,19.0,56,44.0,55,52.0,60,48.0,49,55.0,53,3
N11850200,2,34.0,56,44.0,55,35.0,60,52.0,49,64.0,53,3
N11850200,2,45.0,56,59.0,55,49.0,60,53.0,49,68.0,53,3
N11850200,2,63.0,56,70.0,55,69.0,60,48.0,49,63.0,53,3
N11850201,2,12.0,56,20.0,55,26.0,60,46.0,49,28.0,53,1
N11850201,3,52.0,56,57.0,55,60.0,60,59.0,49,65.0,53,3
N11850201,3,58.0,56,67.0,55,72.0,60,56.0,49,67.0,53,4
N11850201,3,61.0,56,77.0,55,76.0,60,56.0,49,73.0,53,4
N11850201,3,63.0,56,77.0,55,80.0,60,57.0,49,74.0,53,4
N11850201,4,79.0,56,71.0,55,85.0,60,46.0,49,67.0,53,4
N11850201,4,82.0,56,77.0,55,88.0,60,34.0,49,64.0,53,4
N11850201,4,87.0,56,79.0,55,86.0,60,49.0,49,50.0,53,4
N11850202,2,37.0,56,49.0,55,55.0,60,53.0,49,61.0,53,3
N11850202,2,44.0,56,63.0,55,65.0,60,53.0,49,69.0,53,3
N11850202,2,50.0,56,73.0,55,75.0,60,48.0,49,75.0,53,4
N11850202,2,12.0,56,42.0,55,61.0,60,45.0,49,45.0,53,3
N11850202,4,82.0,56,75.0,55,86.0,60,36.0,49,36.0,53,4
N11850204,3,62.0,56,62.0,55,66.0,60,50.0,49,59.0,53,3
N11850205,2,12.0,56,29.0,55,31.0,60,45.0,49,24.0,53,2
N11850205,3,13.0,56,38.0,55,49.0,60,53.0,49,16.0,53,2
N11850205,4,66.0,56,63.0,55,74.0,60,61.0,49,69.0,53,4
N11850205,4,32.0,56,44.0,55,62.0,60,27.0,49,55.0,53,3
N11850205,5,75.0,56,65.0,55,79.0,60,54.0,49,69.0,53,4
N11850205,5,82.0,56,72.0,55,84.0,60,53.0,49,72.0,53,4
N11850205,5,35.0,56,54.0,55,70.0,60,53.0,49,63.0,53,3
N11850224,2,41.0,56,45.0,55,45.0,60,47.0,49,66.0,53,3
N11850224,2,20.0,56,63.0,55,53.0,60,54.0,49,69.0,53,3
N11850224,2,17.0,56,47.0,55,44.0,60,55.0,49,52.0,53,3
N11850224,3,57.0,56,67.0,55,77.0,60,55.0,49,74.0,53,4
N11850224,3,18.0,56,61.0,55,64.0,60,56.0,49,67.0,53,3
N11850224,3,18.0,56,61.0,55,64.0,60,56.0,49,68.0,53,3
N11850224,3,14.0,56,27.0,55,48.0,60,29.0,49,11.0,53,2
N11850234,3,9.0,56,22.0,55,26.0,60,51.0,49,18.0,53,1
N11850234,4,16.0,56,44.0,55,49.0,60,50.0,49,33.0,53,2
N11850234,5,23.0,56,52.0,55,60.0,60,55.0,49,53.0,53,3
N11850236,2,39.0,56,41.0,55,30.0,60,54.0,49,53.0,53,3
N11850236,3,87.0,56,70.0,55,83.0,60,57.0,49,58.0,53,4
N11854101,2,39.0,56,55.0,55,64.0,60,48.0,49,70.0,53,3
N11854103,3,54.0,56,44.0,55,41.0,60,55.0,49,48.0,53,3
N11857180,3,18.0,56,37.0,55,32.0,60,50.0,49,49.0,53,2
N11857181,3,50.0,56,41.0,55,39.0,60,60.0,49,42.0,53,3
N11857182,2,18.0,56,27.0,55,26.0,60,60.0,49,46.0,53,2
N11857182,4,12.0,56,35.0,55,36.0,60,48.0,49,21.0,53,2
N11857182,5,79.0,56,69.0,55,68.0,60,64.0,49,60.0,53,4
N11857182,5,82.0,56,76.0,55,74.0,60,51.0,49,64.0,53,4
N11857184,3,31.0,56,34.0,55,34.0,60,58.0,49,53.0,53,3
N11857186,3,55.0,56,53.0,55,53.0,60,55.0,49,42.0,53,3
N11857187,4,70.0,56,61.0,55,73.0,60,55.0,49,57.0,53,4
N11857187,4,77.0,56,70.0,55,82.0,60,46.0,49,56.0,53,4
N11857187,4,82.0,56,78.0,55,86.0,60,33.0,49,54.0,53,4
N11857187,4,82.0,56,81.0,55,89.0,60,44.0,49,54.0,53,4
N11868769,7,66.0,56,57.0,55,57.0,60,65.0,49,54.0,53,3
N11868769,7,67.0,56,58.0,55,57.0,60,65.0,49,54.0,53,3
N12886092,2,61.0,56,51.0,55,44.0,60,50.0,49,31.0,53,3
N12889299,1,24.0,56,16.0,55,12.0,60,28.0,49,33.0,53,2
N12893398,3,61.0,56,55.0,55,51.0,60,41.0,49,54.0,53,3
N12893398,3,69.0,56,70.0,55,67.0,60,27.0,49,57.0,53,3
N12896268,2,47.0,56,30.0,55,45.0,60,42.0,49,4.0,53,2
N12896270,2,37.0,56,40.0,55,28.0,60,57.0,49,49.0,53,2
N12896270,3,61.0,56,56.0,55,56.0,60,59.0,49,59.0,53,3
N12896270,4,65.0,56,59.0,55,65.0,60,36.0,49,68.0,53,3
N12896271,4,22.0,56,31.0,55,29.0,60,53.0,49,40.0,53,2
N12896271,4,22.0,56,31.0,55,29.0,60,53.0,49,40.0,53,2
N12896271,4,17.0,56,39.0,55,31.0,60,48.0,49,34.0,53,2
N12896271,6,79.0,56,58.0,55,70.0,60,34.0,49,50.0,53,4
N12896274,3,15.0,56,27.0,55,32.0,60,56.0,49,12.0,53,2
N12896275,4,62.0,56,56.0,55,46.0,60,52.0,49,62.0,53,3
N12899412,3,69.0,56,58.0,55,73.0,60,41.0,49,44.0,53,4
N12899412,4,68.0,56,67.0,55,80.0,60,53.0,49,59.0,53,4
N12899412,4,82.0,56,74.0,55,86.0,60,44.0,49,65.0,53,4
N12899412,4,82.0,56,74.0,55,86.0,60,50.0,49,67.0,53,4
N12899412,4,84.0,56,80.0,55,89.0,60,49.0,49,68.0,53,4
N12899412,4,86.0,56,83.0,55,92.0,60,46.0,49,63.0,53,5
N12899413,4,60.0,56,52.0,55,49.0,60,36.0,49,48.0,53,3
N12899416,1,60.0,56,49.0,55,58.0,60,61.0,49,38.0,53,3
N12899418,1,53.0,56,46.0,55,38.0,60,52.0,49,50.0,53,3
N12899419,1,60.0,56,54.0,55,59.0,60,37.0,49,42.0,53,3
N12899420,5,76.0,56,49.0,55,66.0,60,26.0,49,32.0,53,4
N12903630,2,37.0,56,51.0,55,77.0,60,48.0,49,68.0,53,4
N12903630,2,37.0,56,51.0,55,77.0,60,48.0,49,70.0,53,4
N12903630,2,46.0,56,64.0,55,86.0,60,49.0,49,69.0,53,4
N12903630,2,53.0,56,73.0,55,91.0,60,54.0,49,71.0,53,5
N12903630,3,66.0,56,60.0,55,79.0,60,55.0,49,72.0,53,4
N12903630,3,78.0,56,64.0,55,84.0,60,32.0,49,61.0,53,4
N12903630,3,81.0,56,83.0,55,86.0,60,19.0,49,63.0,53,4
N12903630,3,81.0,56,85.0,55,89.0,60,39.0,49,65.0,53,4
N12903631,3,54.0,56,46.0,55,48.0,60,51.0,49,64.0,53,3
N12903631,3,21.0,56,48.0,55,37.0,60,59.0,49,62.0,53,3
N12903632,3,61.0,56,52.0,55,53.0,60,29.0,49,52.0,53,3
N12903634,2,10.0,56,31.0,55,33.0,60,49.0,49,26.0,53,2
N12903634,3,50.0,56,59.0,55,59.0,60,53.0,49,70.0,53,3
N12903634,4,28.0,56,51.0,55,37.0,60,43.0,49,59.0,53,3
N12903634,4,78.0,56,75.0,55,75.0,60,49.0,49,68.0,53,4
N12903634,4,80.0,56,78.0,55,87.0,60,57.0,49,52.0,53,4
N12903636,2,16.0,56,27.0,55,27.0,60,57.0,49,31.0,53,2
N12903636,3,64.0,56,53.0,55,50.0,60,53.0,49,52.0,53,3
N12903638,2,37.0,56,31.0,55,29.0,60,53.0,49,51.0,53,3
N12903638,2,37.0,56,31.0,55,29.0,60,53.0,49,53.0,53,3
N12903638,2,53.0,56,54.0,55,50.0,60,58.0,49,55.0,53,3
N12903638,2,15.0,56,40.0,55,42.0,60,52.0,49,53.0,53,3
N12903639,2,51.0,56,48.0,55,66.0,60,61.0,49,55.0,53,3
N12903639,2,63.0,56,61.0,55,75.0,60,55.0,49,57.0,53,4
N12903639,3,75.0,56,73.0,55,83.0,60,62.0,49,70.0,53,4
N12903640,1,21.0,56,35.0,55,36.0,60,38.0,49,8.0,53,2
N12903645,7,82.0,56,62.0,55,84.0,60,29.0,49,44.0,53,4
N12903648,2,37.0,56,23.0,55,25.0,60,50.0,49,52.0,53,3
N12903648,3,42.0,56,44.0,55,50.0,60,38.0,49,56.0,53,3
N12903648,3,53.0,56,64.0,55,62.0,60,55.0,49,74.0,53,4
N12903648,3,58.0,56,68.0,55,70.0,60,51.0,49,76.0,53,4
N12903648,3,70.0,56,69.0,55,76.0,60,57.0,49,71.0,53,4
N12903648,3,74.0,56,74.0,55,80.0,60,57.0,49,65.0,53,4
N12903648,3,19.0,56,55.0,55,58.0,60,44.0,49,66.0,53,3
N12903653,1,44.0,56,39.0,55,24.0,60,54.0,49,34.0,53,2
N12903656,1,32.0,56,32.0,55,21.0,60,49.0,49,40.0,53,2
N12906267,2,11.0,56,31.0,55,37.0,60,53.0,49,27.0,53,2
N12906267,2,13.0,56,38.0,55,44.0,60,56.0,49,26.0,53,2
N12906267,3,30.0,56,54.0,55,74.0,60,37.0,49,46.0,53,4
N12906267,3,22.0,56,55.0,55,76.0,60,44.0,49,40.0,53,4
N12906269,2,15.0,56,28.0,55,28.0,60,57.0,49,47.0,53,2
N12906271,2,43.0,56,42.0,55,44.0,60,56.0,49,52.0,53,3
N12909430,1,14.0,56,29.0,55,20.0,60,52.0,49,38.0,53,2
N12909430,3,51.0,56,61.0,55,67.0,60,49.0,49,60.0,53,3
N12912844,2,42.0,56,41.0,55,33.0,60,54.0,49,53.0,53,3
N12912844,3,80.0,56,69.0,55,85.0,60,41.0,49,64.0,53,4
N12922900,4,77.0,56,69.0,55,74.0,60,43.0,49,56.0,53,4
N12922903,2,46.0,56,42.0,55,33.0,60,52.0,49,51.0,53,3
N12922903,2,58.0,56,59.0,55,54.0,60,52.0,49,63.0,53,3
N12922903,3,66.0,56,64.0,55,72.0,60,46.0,49,48.0,53,4
N12922903,4,68.0,56,73.0,55,77.0,60,55.0,49,75.0,53,4
N12922903,4,68.0,56,78.0,55,82.0,60,54.0,49,73.0,53,4
N12922903,4,32.0,56,59.0,55,67.0,60,31.0,49,63.0,53,3
N13928349,1,24.0,56,26.0,55,19.0,60,40.0,49,38.0,53,2
N13928349,1,24.0,56,26.0,55,19.0,60,45.0,49,38.0,53,2
N13928349,2,51.0,56,55.0,55,58.0,60,56.0,49,69.0,53,3
N13928349,4,77.0,56,70.0,55,86.0,60,59.0,49,70.0,53,4
N13928350,2,37.0,56,38.0,55,35.0,60,54.0,49,59.0,53,3
N13928350,3,54.0,56,47.0,55,68.0,60,29.0,49,51.0,53,3
N13928350,3,60.0,56,72.0,55,85.0,60,52.0,49,71.0,53,4
N13928350,4,83.0,56,69.0,55,85.0,60,64.0,49,72.0,53,4
N13928352,1,32.0,56,31.0,55,18.0,60,53.0,49,46.0,53,2
N13928353,3,54.0,56,44.0,55,44.0,60,48.0,49,56.0,53,3
N13928354,2,19.0,56,31.0,55,21.0,60,42.0,49,39.0,53,2
N13928356,5,55.0,56,46.0,55,46.0,60,34.0,49,46.0,53,3
N13928358,1,14.0,56,38.0,55,25.0,60,45.0,49,30.0,53,2
N13928358,1,14.0,56,38.0,55,25.0,60,45.0,49,30.0,53,2
N13928358,3,51.0,56,62.0,55,76.0,60,52.0,49,61.0,53,4
N13928362,1,44.0,56,41.0,55,28.0,60,57.0,49,44.0,53,2
N13928362,1,62.0,56,59.0,55,59.0,60,45.0,49,51.0,53,3
N13928363,1,48.0,56,44.0,55,36.0,60,53.0,49,43.0,53,2
N13928363,2,50.0,56,50.0,55,49.0,60,59.0,49,59.0,53,3
N13931868,6,63.0,56,51.0,55,52.0,60,32.0,49,45.0,53,3
N13931869,3,54.0,56,47.0,55,48.0,60,56.0,49,56.0,53,3
N13935442,1,19.0,56,24.0,55,23.0,60,46.0,49,49.0,53,2
N13935442,1,22.0,56,34.0,55,37.0,60,49.0,49,50.0,53,3
N13935444,1,53.0,56,42.0,55,41.0,60,51.0,49,35.0,53,3
N13935445,1,11.0,56,20.0,55,15.0,60,51.0,49,36.0,53,2
N13935445,1,17.0,56,31.0,55,24.0,60,44.0,49,41.0,53,2
N13935445,2,48.0,56,52.0,55,58.0,60,53.0,49,70.0,53,3
N13935445,2,67.0,56,69.0,55,72.0,60,53.0,49,70.0,53,4
N13935445,2,70.0,56,74.0,55,77.0,60,40.0,49,61.0,53,4
N13935446,1,32.0,56,33.0,55,19.0,60,51.0,49,43.0,53,2
N13935448,2,60.0,56,58.0,55,57.0,60,52.0,49,52.0,53,3
N13935450,1,60.0,56,54.0,55,55.0,60,52.0,49,35.0,53,3
N13935451,5,65.0,56,56.0,55,68.0,60,21.0,49,46.0,53,3
N13935453,1,28.0,56,26.0,55,19.0,60,52.0,49,43.0,53,2
N13935453,2,24.0,56,35.0,55,40.0,60,55.0,49,61.0,53,3
N13935453,2,26.0,56,40.0,55,50.0,60,55.0,49,68.0,53,3
N13935453,3,49.0,56,61.0,55,71.0,60,51.0,49,73.0,53,4
N13935453,4,87.0,56,60.0,55,91.0,60,23.0,49,48.0,53,5
N13935453,5,90.0,56,80.0,55,93.0,60,34.0,49,65.0,53,5
N13935455,2,14.0,56,21.0,55,26.0,60,24.0,49,24.0,53,1
N13935456,1,59.0,56,47.0,55,42.0,60,58.0,49,44.0,53,3
N13935456,1,72.0,56,61.0,55,63.0,60,51.0,49,54.0,53,4
N13935457,3,36.0,56,33.0,55,34.0,60,44.0,49,52.0,53,3
N13935458,1,60.0,56,56.0,55,55.0,60,38.0,49,44.0,53,3
N13935459,1,39.0,56,40.0,55,33.0,60,52.0,49,55.0,53,3
N13935459,1,14.0,56,14.0,55,36.0,60,37.0,49,15.0,53,2
N13935461,3,44.0,56,51.0,55,43.0,60,43.0,49,62.0,53,3
N13935461,3,51.0,56,66.0,55,71.0,60,54.0,49,59.0,53,4
N13935461,3,19.0,56,60.0,55,58.0,60,56.0,49,63.0,53,3
N13935462,2,19.0,56,30.0,55,33.0,60,52.0,49,63.0,53,3
N13935521,4,61.0,56,35.0,55,57.0,60,19.0,49,33.0,53,3
N13935522,1,58.0,56,42.0,55,41.0,60,55.0,49,43.0,53,3
N13935522,3,68.0,56,54.0,55,68.0,60,31.0,49,42.0,53,3
N13938668,3,44.0,56,42.0,55,38.0,60,38.0,49,48.0,53,2
N13938674,2,43.0,56,36.0,55,28.0,60,45.0,49,51.0,53,3
N13938675,2,15.0,56,33.0,55,25.0,60,58.0,49,28.0,53,2
N13938676,2,20.0,56,47.0,55,38.0,60,43.0,49,51.0,53,3
N13938676,2,21.0,56,53.0,55,45.0,60,44.0,49,50.0,53,3
N13938676,2,21.0,56,39.0,55,48.0,60,51.0,49,45.0,53,2
N13938676,2,18.0,56,47.0,55,48.0,60,57.0,49,59.0,53,3
N13938681,1,48.0,56,41.0,55,34.0,60,50.0,49,38.0,53,2
N13941894,1,12.0,56,19.0,55,14.0,60,52.0,49,41.0,53,2
N13941894,4,74.0,56,59.0,55,69.0,60,32.0,49,51.0,53,4
N13941894,4,81.0,56,69.0,55,75.0,60,33.0,49,51.0,53,4
N13941894,4,83.0,56,78.0,55,80.0,60,49.0,49,49.0,53,4
N13941898,3,34.0,56,42.0,55,39.0,60,50.0,49,55.0,53,3
N13941898,3,59.0,56,60.0,55,77.0,60,55.0,49,55.0,53,4
N13941899,2,53.0,56,42.0,55,38.0,60,59.0,49,52.0,53,3
N13941903,2,38.0,56,53.0,55,49.0,60,55.0,49,59.0,53,3
N13941903,2,11.0,56,50.0,55,54.0,60,44.0,49,23.0,53,3
N13941903,2,21.0,56,59.0,55,58.0,60,41.0,49,50.0,53,3
N13941903,5,82.0,56,68.0,55,88.0,60,33.0,49,66.0,53,4
N13941904,3,39.0,56,40.0,55,36.0,60,45.0,49,52.0,53,3
N13941904,3,39.0,56,40.0,55,36.0,60,55.0,49,53.0,53,3
N13941904,3,40.0,56,40.0,55,36.0,60,56.0,49,53.0,53,3
N13941907,1,10.0,56,33.0,55,25.0,60,53.0,49,25.0,53,2
N13941909,2,12.0,56,24.0,55,23.0,60,37.0,49,25.0,53,1
N13941911,3,37.0,56,38.0,55,36.0,60,49.0,49,50.0,53,3
N13941914,4,61.0,56,51.0,55,51.0,60,54.0,49,53.0,53,3
N13941915,1,27.0,56,27.0,55,20.0,60,49.0,49,40.0,53,2
N13941990,3,65.0,56,58.0,55,68.0,60,54.0,49,55.0,53,3
N13941990,3,70.0,56,71.0,55,83.0,60,61.0,49,57.0,53,4
N13942002,3,58.0,56,53.0,55,49.0,60,52.0,49,50.0,53,3
N13942002,4,65.0,56,58.0,55,66.0,60,48.0,49,58.0,53,3
N13942002,5,80.0,56,54.0,55,74.0,60,21.0,49,38.0,53,4
N13942002,5,80.0,56,54.0,55,74.0,60,21.0,49,38.0,53,4
N13942006,1,14.0,56,32.0,55,29.0,60,46.0,49,27.0,53,2
N13942006,2,67.0,56,62.0,55,57.0,60,54.0,49,62.0,53,3
N13942006,2,74.0,56,71.0,55,71.0,60,50.0,49,64.0,53,4
N13942006,2,77.0,56,73.0,55,75.0,60,54.0,49,66.0,53,4
N13944399,2,51.0,56,44.0,55,47.0,60,55.0,49,54.0,53,3
N13944402,1,56.0,56,48.0,55,41.0,60,52.0,49,44.0,53,3
N13944403,3,88.0,56,41.0,55,38.0,60,29.0,49,26.0,53,4
N13944404,2,28.0,56,30.0,55,28.0,60,62.0,49,46.0,53,2
N13944406,2,40.0,56,31.0,55,29.0,60,30.0,49,47.0,53,2
N13944435,3,62.0,56,60.0,55,66.0,60,60.0,49,58.0,53,3
N13944435,3,70.0,56,66.0,55,74.0,60,55.0,49,57.0,53,4
N13944438,2,50.0,56,41.0,55,41.0,60,54.0,49,59.0,53,3
N13944439,4,59.0,56,53.0,55,56.0,60,58.0,49,51.0,53,3
N13944440,1,35.0,56,26.0,55,23.0,60,52.0,49,42.0,53,2
N13944441,2,50.0,56,38.0,55,33.0,60,52.0,49,50.0,53,3
N13944441,3,42.0,56,41.0,55,36.0,60,54.0,49,57.0,53,3
N13948374,1,59.0,56,43.0,55,41.0,60,56.0,49,41.0,53,3
N13948374,1,65.0,56,56.0,55,62.0,60,52.0,49,51.0,53,3
N13948375,3,42.0,56,43.0,55,38.0,60,49.0,49,62.0,53,3
N13948375,3,42.0,56,43.0,55,38.0,60,49.0,49,62.0,53,3
N13948376,2,49.0,56,32.0,55,27.0,60,50.0,49,44.0,53,2
N13948378,1,40.0,56,41.0,55,28.0,60,52.0,49,43.0,53,2
N13948378,2,11.0,56,32.0,55,36.0,60,49.0,49,18.0,53,2
N13952639,2,46.0,56,31.0,55,27.0,60,50.0,49,38.0,53,2
N13952645,1,73.0,56,40.0,55,35.0,60,45.0,49,28.0,53,4
N13957603,1,33.0,56,39.0,55,23.0,60,48.0,49,43.0,53,2
N13957605,2,50.0,56,44.0,55,43.0,60,59.0,49,47.0,53,3
N14000570,1,26.0,56,23.0,55,14.0,60,47.0,49,44.0,53,2
N14004101,3,61.0,56,50.0,55,56.0,60,36.0,49,45.0,53,3
N14004101,3,69.0,56,67.0,55,72.0,60,43.0,49,55.0,53,4
N14004103,4,27.0,56,37.0,55,43.0,60,48.0,49,45.0,53,2
N14004103,5,74.0,56,62.0,55,67.0,60,54.0,49,68.0,53,4
N14004103,5,81.0,56,79.0,55,74.0,60,53.0,49,55.0,53,4
N14004103,5,85.0,56,79.0,55,83.0,60,52.0,49,50.0,53,4
N14004103,5,84.0,56,81.0,55,87.0,60,50.0,49,55.0,53,4
N14004107,3,10.0,56,21.0,55,21.0,60,34.0,49,25.0,53,1
N14004111,3,42.0,56,47.0,55,41.0,60,52.0,49,66.0,53,3
N14004111,6,70.0,56,61.0,55,69.0,60,61.0,49,66.0,53,3
N14008078,2,70.0,56,38.0,55,35.0,60,46.0,49,26.0,53,3
N14008079,1,60.0,56,58.0,55,55.0,60,39.0,49,44.0,53,3
N14008079,3,58.0,56,59.0,55,67.0,60,53.0,49,58.0,53,3
N14008079,5,92.0,56,57.0,55,88.0,60,25.0,49,34.0,53,5
N14008079,5,92.0,56,57.0,55,88.0,60,29.0,49,35.0,53,5
N14964572,5,23.0,56,35.0,55,47.0,60,25.0,49,34.0,53,2
N14964576,2,48.0,56,32.0,55,33.0,60,50.0,49,47.0,53,2
N14964576,2,53.0,56,32.0,55,33.0,60,57.0,49,52.0,53,3
N14964576,2,69.0,56,63.0,55,70.0,60,57.0,49,52.0,53,3
N14964576,2,69.0,56,63.0,55,70.0,60,56.0,49,57.0,53,3
N14964581,2,50.0,56,48.0,55,48.0,60,50.0,49,58.0,53,3
N14964581,2,62.0,56,64.0,55,71.0,60,37.0,49,64.0,53,4
N14964581,2,67.0,56,74.0,55,80.0,60,37.0,49,66.0,53,4
N14964584,1,41.0,56,42.0,55,35.0,60,52.0,49,53.0,53,3
N14964584,2,42.0,56,57.0,55,46.0,60,45.0,49,65.0,53,3
N14964584,2,58.0,56,68.0,55,61.0,60,43.0,49,70.0,53,3
N14964584,2,62.0,56,71.0,55,69.0,60,47.0,49,64.0,53,4
N14964589,1,35.0,56,26.0,55,21.0,60,57.0,49,41.0,53,2
N14964589,1,65.0,56,43.0,55,50.0,60,45.0,49,28.0,53,3
N14964592,1,60.0,56,54.0,55,58.0,60,59.0,49,40.0,53,3
N14967835,1,32.0,56,33.0,55,20.0,60,51.0,49,40.0,53,2
N14967839,2,17.0,56,41.0,55,54.0,60,52.0,49,45.0,53,3
N14967840,3,56.0,56,50.0,55,48.0,60,44.0,49,47.0,53,3
N14967842,1,64.0,56,56.0,55,55.0,60,46.0,49,52.0,53,3
